transaction_id,amount,payment_status,failure_reason,retry_count,recovery_probability,expected_recovery,diagnosis,recommended_action,policy_approved,policy_reason,requires_human,execution_status
txn_009924,677.76,abandoned,none,0,0.6686329806631091,453.1726889742288,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_003597,634.84,abandoned,none,0,0.7132339851799683,452.7894631516511,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_000639,1447.75,failed,authentication_failed,1,0.3122192824542064,452.01546617307736,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_006406,640.72,abandoned,none,0,0.704433786636881,451.3448157739825,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_000670,1296.62,abandoned,none,0,0.3480511169983002,451.290039322336,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_000067,1434.54,failed,network_error,1,0.3141146137348879,450.6099779872461,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_000472,1616.0,failed,insufficient_funds,3,0.2781935037605961,449.56070207712327,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_009372,1390.38,failed,authentication_failed,1,0.3233068568826845,449.519387672547,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_009300,1208.2,failed,network_error,0,0.3715455614118274,448.90134729776986,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_006310,2561.84,failed,bank_decline,1,0.1745293762799329,447.1163373289834,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_001737,2892.34,failed,technical_error,1,0.1544377982678667,446.6866214420817,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_000514,3194.31,failed,technical_error,2,0.1396797483311857,446.1804168917898,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_007526,690.44,abandoned,none,0,0.645934722580006,445.97916985813936,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_002992,2360.49,failed,network_error,1,0.1887576623629606,445.560574431145,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_004429,1693.83,failed,authentication_failed,2,0.2630015418337759,445.4799016043047,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_003266,827.04,abandoned,none,0,0.5377597896253203,444.7488564117249,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_007762,1007.48,failed,network_error,1,0.439523265714194,442.81089974173614,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_004763,2616.35,failed,network_error,3,0.1691989308413802,442.6836227068452,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_001980,6319.77,failed,authentication_failed,3,0.0699131783847155,441.8352073603736,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005166,5794.52,failed,bank_decline,2,0.0762447205211519,441.80155795422553,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_006293,2136.13,failed,network_error,1,0.2067618159826754,441.67011797507246,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_008889,845.7,failed,network_error,0,0.5220716575692276,441.5160008062958,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_000359,858.04,failed,bank_decline,0,0.5144530176230391,441.4212672412724,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_000586,1139.43,failed,network_error,3,0.3871901545896135,441.1760778440433,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_007875,933.81,abandoned,none,0,0.472285272302606,441.0247101288965,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_000123,1325.12,failed,authentication_failed,0,0.3325759300968359,440.7030164899192,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_004338,1761.27,failed,network_error,1,0.2499781606678323,440.2790350394332,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_008841,824.49,failed,network_error,0,0.5336792375979356,440.0131946071219,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_001168,1270.13,failed,bank_decline,1,0.34626335114532,439.7994701902053,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_000156,734.1,failed,network_error,0,0.5990559137603194,439.7669462914505,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_003016,1067.75,failed,bank_decline,1,0.4118520233132617,439.7549978927352,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_008331,1166.08,failed,technical_error,0,0.3769976483551314,439.6094177939516,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_009905,1003.33,failed,network_error,3,0.4380660467824103,439.52480671819575,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_007554,710.53,failed,network_error,1,0.6170344349611059,438.42147707291457,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_005805,536.42,failed,technical_error,0,0.8168171642864681,438.1570632665472,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,High recovery probability and retry limit has not been reached.,False,SIMULATED_EXECUTION
txn_006252,662.69,abandoned,none,0,0.6608156272005214,437.9159079895136,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_008099,642.91,abandoned,none,0,0.6809332481116667,437.7787945434716,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_003250,3594.2,failed,bank_decline,3,0.1217122600259844,437.45820498539314,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_004225,930.46,failed,technical_error,0,0.4699458458711261,437.265811749248,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_004815,1120.35,failed,authentication_failed,0,0.3897756640308914,436.6851651970092,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_009352,716.63,failed,bank_decline,0,0.6088319614329187,436.3072485216725,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_001813,3298.74,failed,bank_decline,2,0.1318704410480159,435.0062987027321,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003529,2668.49,failed,insufficient_funds,3,0.1626346442997559,433.9889219674558,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_004404,1963.61,failed,insufficient_funds,1,0.2206087718548901,433.1895905019809,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_003966,1722.15,failed,insufficient_funds,2,0.251536106381967,433.1829056057045,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_008837,976.35,failed,authentication_failed,1,0.4426675292104015,432.1984421445755,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_000386,612.89,abandoned,none,0,0.7039998270952396,431.4744540284013,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_005809,795.39,failed,technical_error,0,0.541629771934979,430.8069042993629,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_007964,696.31,abandoned,none,0,0.6184864340258854,430.65828887656426,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_006650,1512.1,failed,technical_error,2,0.2847926597827616,430.6349808575138,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_006743,8203.83,failed,bank_decline,3,0.0524769052115088,430.5116092813329,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003787,1688.71,failed,bank_decline,1,0.2546101432557303,429.9626950173844,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_002652,3040.47,failed,authentication_failed,3,0.1409866693584679,428.66573858434094,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_002298,2127.68,failed,insufficient_funds,0,0.2009790292337641,427.6190609200952,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_004895,1980.92,failed,bank_decline,1,0.2152667560310166,426.4262223569616,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_002060,733.42,failed,network_error,1,0.5814177935620024,426.4234381542438,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_007961,623.75,abandoned,none,0,0.6828121447110236,425.90407526350094,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_004641,2734.21,failed,bank_decline,1,0.1552721270997519,424.5466026374127,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009592,1332.48,failed,technical_error,3,0.3182930114586239,424.1190719083872,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_006280,917.46,failed,network_error,0,0.4622741687646691,424.1180588748333,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_009967,804.49,failed,technical_error,0,0.5267272470464867,423.74680297642806,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_009686,2227.94,failed,authentication_failed,0,0.190173489060628,423.6951232177356,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_000921,2299.92,failed,authentication_failed,0,0.1839606146054849,423.09469674344695,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_001694,1191.04,failed,authentication_failed,1,0.3551006655331234,422.93909667657135,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_008634,1049.85,failed,network_error,1,0.4026579220758063,422.7304194912852,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_005608,886.53,failed,network_error,0,0.4763317512547333,422.2823874398588,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_005837,1624.28,failed,network_error,2,0.2595868071472281,421.6416591130997,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_008934,574.19,abandoned,none,0,0.7342392657480908,421.59284399989633,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_001519,1559.81,failed,insufficient_funds,2,0.2698858293488388,420.9706154766122,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_002879,701.33,abandoned,none,0,0.6000203947745419,420.8123034672295,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_005692,2772.08,failed,insufficient_funds,2,0.1514869891291001,419.93405282499583,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_000854,849.78,failed,technical_error,1,0.4940023950183478,419.7933552386916,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_001997,1156.37,abandoned,none,0,0.3628784571587052,419.621761504612,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_004543,1057.17,failed,bank_decline,1,0.3965921951244594,419.2653709197248,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_002860,5376.5,failed,insufficient_funds,3,0.0779273224134244,418.97624895577655,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003233,697.24,abandoned,none,0,0.6004031874510359,418.6251184183603,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_007285,2224.7,failed,authentication_failed,3,0.1880937481818984,418.4521615802695,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009173,991.78,abandoned,none,0,0.4216518217154759,418.1858437409747,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_001245,1999.2,failed,bank_decline,2,0.2090236931112447,417.8801672680004,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_006441,1661.53,failed,insufficient_funds,2,0.2514001721189145,417.70892798074,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_002442,1696.92,failed,bank_decline,0,0.2455043511522541,416.6012435572832,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_002378,778.59,abandoned,none,0,0.5349669583461102,416.519924098698,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_007339,648.18,abandoned,none,0,0.6419528789643124,416.101017087088,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_004263,646.12,abandoned,none,0,0.6438416188453471,415.99894676835567,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_004694,998.2,failed,network_error,1,0.4165743311613683,415.82449736527786,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_002955,703.09,failed,network_error,0,0.5911372371389577,415.6226800600298,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_009335,636.31,failed,bank_decline,0,0.6527668644185922,415.3620834981944,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_006339,486.03,failed,network_error,0,0.8535366070419741,414.84439712061067,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,High recovery probability and retry limit has not been reached.,False,SIMULATED_EXECUTION
txn_007491,651.41,failed,network_error,2,0.6366592933225945,414.7262302632713,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_005216,564.26,failed,technical_error,0,0.7340113685805147,414.17325483524127,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,High recovery probability and retry limit has not been reached.,False,SIMULATED_EXECUTION
txn_004351,683.75,abandoned,none,0,0.6054937826321964,414.00637387476434,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_006971,4207.63,failed,authentication_failed,3,0.0983453779466355,413.8009626096023,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_003399,2010.37,failed,technical_error,3,0.2057056033780103,413.5443738630507,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_008425,601.07,abandoned,none,0,0.6879389721386039,413.4994779833507,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_004320,4766.02,failed,authentication_failed,1,0.0866865110957072,413.14964561236286,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_008927,2789.22,failed,technical_error,2,0.1475100311888858,411.4379291926641,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_009490,1326.11,failed,network_error,2,0.3100676231007362,411.1837756701173,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_006145,1703.93,failed,authentication_failed,1,0.2413117760550594,411.1783745734974,Authentication failed during payment. The customer may need to retry through an appropriate authenticated payment flow.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_007311,516.48,abandoned,none,0,0.7961086711859573,411.1742064941232,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_004599,667.62,abandoned,none,0,0.614709231384934,410.39217705720966,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_003330,617.19,abandoned,none,0,0.6642900784088898,409.99319349318273,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_000144,1002.33,failed,technical_error,1,0.4082376895797806,409.1888833965015,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_007508,707.48,abandoned,none,0,0.5782861975470462,409.1259190405843,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_007955,1318.82,failed,technical_error,1,0.3100295728546249,408.8732012721365,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_000947,980.45,failed,insufficient_funds,1,0.4167156433648474,408.56885253706463,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_003294,2932.99,failed,bank_decline,3,0.1392108188795222,408.30393966545,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_006576,3592.81,failed,technical_error,3,0.1136377153733047,408.2787201703629,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
